"133","321c","Zülpicher Straße (Eingang Greinstraße)","77","50937","Köln","Physik-c.gif","Hörsäle Physik [BT 5] - Eingang Greinstraße","0","0","standard","0",,"321","0","0","0","0","0","0","0"
"134","322","Greinstraße","6","50939","Köln","Chemie-a.jpg","Chemische Institute","1","0","standard","0",,"322","0","0","0","0","0","0","0"
"135","322a","Greinstraße","6","50939","Köln","Chemie-a.jpg","Chemie Hörsaaltrakt [BT 1]","0","0","standard","0",,"322","0","0","0","0","0","0","0"
"136","322b","Greinstraße","6","50939","Köln","Chemie-b.jpg","Anorganische Chemie [BT 2]","0","0","standard","0",,"322","0","0","0","0","0","0","0"
"137","322c","Greinstraße","4","50939","Köln","Chemie-c.jpg","Organische und Theoretische Chemie [BT 3]","0","0","standard","0",,"322","0","0","0","0","0","0","0"
"138","322d","Luxemburger Str.","116","50939","Köln","Chemie-d.jpg","Physikalische Chemie [BT 5]","0","0","standard","0",,"322","0","0","0","0","0","0","0"
"140","325","Greinstraße","8","50939","Köln","Grein-8","Arbeits- und Umweltschutz","0","0","standard","0",,"325","0","0","0","0","0","0","0"
"141","331","Universitätsstraße","16","50937","Köln","Universitaet-16.jpg","Studierendenwerk/Asta","0","0","standard","0",,"331","0","0","0","0","0","0","0"
"143","332a","Universitätsstraße","16a","50937","Köln","Universitaet-16a-Studiobuehne.jpg","Studiobühne","0","0","standard","0",,"332","0","0","0","0","0","0","0"
"144","332b","Universitätsstraße","16b","50937","Köln","Universitaet-16a-Astacafe.jpg","Asta Cafe","0","0","standard","0",,"332","0","0","0","0","0","0","0"
"145","332c","Universitätsstraße","16b","50937","Köln","Universitaet-16a-Deutsch.jpg","Abt. 12, Deutsch als Fremdsprache","0","0","standard","0",,"332","0","0","0","0","0","0","0"
"146","332d","Universitätsstraße/Waldeyer Str.","16b","50937","Köln","Universitaet-16a-Alumni.jpg","Alumni (alte Mensa) ","0","0","standard","0",,"332","0","0","0","0","0","0","0"
"147","333","Wilhelm-Waldeyer-Str.","16","50937","Köln","Wilhelm-Waldeyer-16.gif","Prüfungsamt Gesundheitsökonomie","0","0","standard","0",,"333","0","0","0","0","0","0","0"
"148","335","Greinstraße","2","50939","Köln","Greinstr-2.jpg","Angewandte Sozialforschung","0","0","standard","0",,"335","0","0","0","0","0","0","0"
"149","34","Joseph-Stelzmann-Str.","9","50931","Köln","ME-34.jpg","Augenklinik","0","1","standard","0",,"34","0","0","0","0","0","0","0"
"151","343","Berrenrather Str.","127","50937","Köln","Berrenrather-127.jpg","Katholische Studentengemeinde","0","0","standard","1",,"343","0","0","0","0","0","0","0"
"152","35","Joseph-Stelzmann-Str.","9","50931","Köln","ME-35.jpg","Anatomisches Institut","0","1","standard","0",,"35","0","0","0","0","0","0","0"
"154","36","Gleueler Str.","24","50931","Köln","ME-36.jpg","Pharmakologie","0","1","standard","0",,"36","0","0","0","0","0","0","0"
"155","37","Gleueler Str.","26","50935","Köln","ME-37.jpg","Mikrobiologie II","0","1","standard","0",,"37","0","0","0","0","0","0","0"
"157","39","Kerpener Str.","62","50937","Köln","ME-39.jpg","Blutspendezentrale","0","1","standard","0",,"39","0","0","0","0","0","0","0"
"158","4","Kerpener Str.","62","50931","Köln","ME-4.jpg","Werkstatt","0","1","standard","0",,"4","0","0","0","0","0","0","0"
"159","40","Kerpener Str.","62","50937","Köln","ME-8h.jpg","Herzzentrum","0","1","standard","0",,"40","0","0","0","0","0","0","0"
"161","41","Kerpener Str.","71-73","50937","Köln","ME-41.jpg","Wohnheim","0","1","standard","0",,"41","0","0","0","0","0","0","0"
"162","411","Pohligstraße","1","50969","Köln","Pohlig-1.jpg","Pohlighaus/Informatik","0","0","standard","0",,"411","0","0","0","0","0","0","0"
"164","413","Bernhard-Feilchenfeld-Straße","11","50969","Köln","Bernhard-Feilchenfeld-11-1.jpg","Bernhard-Feilchenfeld-Straße 11","0","0","standard","0",,"413","0","0","0","0","0","0","0"
"165","42","Joseph-Stelzmann-Str.","20","50931","Köln","ME-42.jpg","MEK-Forum","0","1","standard","0",,"42","0","0","0","0","0","0","0"
"166","43","Joseph-Stelzmann-Str.","9","50931","Köln","ME-43.jpg","Orthopädie","0","1","standard","0",,"43","0","0","0","0","0","0","0"
"167","44","Joseph-Stelzmann-Str.","52","50931","Köln","ME-44.jpg","MTI Biochemie","0","1","standard","0",,"44","0","0","0","0","0","0","0"
"168","44a","Robert-Koch-Str.","16","50931","Köln","ME-44a.jpg","Forschungspavillon","0","1","standard","0",,"44","0","0","0","0","0","0","0"
"169","44b","Joseph-Stelzmann-Str.","9","50931","Köln","ME-44b.jpg","MTI-Hörsaalgebäude","0","1","standard","0",,"44","0","0","0","0","0","0","0"
"170","45","Robert-Koch-Str.","39","50931","Köln","ME-45.jpg","MTI-Physiologie","0","1","standard","0",,"45","0","0","0","0","0","0","0"
"171","46","Kerpener Str.","61-69","50931","Köln","ME-46.jpg","Wohnheim","0","1","standard","0",,"46","0","0","0","0","0","0","0"
"172","47","Kerpener Str.","34","50931","Köln","ME-47.jpg","Frauenklinik","0","1","standard","0",,"47","0","0","0","0","0","0","0"
